timestamp,model,task,layer,variant,perturbation,score,split
2026-07-13T02:58:45.220029,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,13,mlp,avg,60.98,P
2026-07-13T02:59:43.574013,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,14,attn,avg,54.88,P
2026-07-13T03:00:41.232851,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,14,mlp,avg,62.2,P
2026-07-13T03:01:39.354786,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,15,attn,avg,53.66,P
2026-07-13T03:02:36.074308,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,15,mlp,avg,60.98,P
2026-07-13T03:03:33.554586,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,16,attn,avg,56.1,P
2026-07-13T03:04:30.463053,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,16,mlp,avg,53.66,P
2026-07-13T03:05:27.100218,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,17,attn,avg,59.76,P
2026-07-13T03:06:23.834719,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,17,mlp,avg,65.85,P
2026-07-13T03:07:20.588681,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,18,attn,avg,57.32,P
2026-07-13T03:08:17.308847,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,18,mlp,avg,56.1,P
2026-07-13T03:09:14.832864,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,19,attn,avg,64.63,P
2026-07-13T03:10:13.602740,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,19,mlp,avg,59.76,P
2026-07-13T03:11:18.465135,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,20,attn,avg,63.41,P
2026-07-13T03:12:17.079542,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,20,mlp,avg,65.85,P
2026-07-13T03:13:14.265584,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,21,attn,avg,63.41,P
2026-07-13T03:14:13.845537,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,21,mlp,avg,68.29,P
2026-07-13T03:15:13.290061,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,22,attn,avg,65.85,P
2026-07-13T03:16:13.735883,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,22,mlp,avg,56.1,P
2026-07-13T03:17:13.974336,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,23,attn,avg,59.76,P
2026-07-13T03:18:14.196256,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,23,mlp,avg,62.2,P
2026-07-13T03:19:14.878918,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,24,attn,avg,60.98,P
2026-07-13T03:20:13.734675,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,24,mlp,avg,63.41,P
2026-07-13T03:21:12.089090,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,25,attn,avg,62.2,P
2026-07-13T03:22:11.190700,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,25,mlp,avg,65.85,P
2026-07-13T03:23:08.669283,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,26,attn,avg,62.2,P
2026-07-13T03:24:07.888276,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,26,mlp,avg,62.2,P
2026-07-13T03:25:04.927041,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,27,attn,avg,59.76,P
2026-07-13T03:26:06.041613,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,27,mlp,avg,54.88,P
2026-07-13T03:27:04.941395,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,28,attn,avg,62.2,P
2026-07-13T03:28:01.450863,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,28,mlp,avg,60.98,P
2026-07-13T03:29:03.266952,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,29,attn,avg,63.41,P
2026-07-13T03:30:01.938497,/workspace/merge_tools/hf_cache/models/deepseek-coder-7b-instruct-v1.5,humaneval,29,mlp,avg,53.66,P
